headingMag,PitchGPS,B1,Z3,M3,GPSTrueCourse,BaroPressureAltitude,W3,W1,needsInitialization,PitchGyr,H1,GPSNACp,C2,gLoad,EGPS2,EGPS3,Roll,E3,Pitch,staticMode,WValid,HeadingGPS,W1a,EGyr1,Z1,GPSHorizontalAccuracy,D1,TWa,W2,SmoothGroundSpeed,A2,T,H2,GPSVerticalAccuracy,A3,B2,SmoothW2,EGyr0,E0,A1,GPSFixQuality,headingValid,Ta,E1,slipSkid,C3,M2,Heading,SmoothW1,H3,GPSAltitudeMSL,C1,M1,W2a,EGyr3,HeadingGyr,EGPS0,B3,Z2,TW,E2,EGyr2,turnRate,RollGyr,RollGPS,W3a,GroundSpeed,D3,EGPS1,D2,BaroVerticalSpeed
3.141593,8.862972,-0.804926,-0.895595,0.000000,0.000000,441.625366,-0.005836,0.000000,0.000000,-2.210555,5.625217,10.000000,-0.306966,0.895829,0.056114,0.704877,14.415166,0.666937,-1.990891,1.000000,1.000000,0.000000,0.000000,0.079329,-0.146747,7.400000,5.721267,-6795364571.701345,0.273000,0.087433,0.046693,-6795364571.561345,4.622483,16.000000,-1.118992,0.648518,0.087433,0.735136,0.734276,0.008911,1.000000,0.000000,-6795364571.611345,0.081057,-0.313278,-1.117113,0.000000,5.250995,0.000000,-5.828715,387.795288,0.199615,0.000000,0.424000,0.666076,5.365252,0.687815,0.339518,-0.290529,-6795364571.601345,0.097280,0.098111,-0.020991,14.330632,17.966159,-0.005836,0.273000,-3.046129,0.164045,-5.085964,-0.590984
3.141593,8.875279,-0.813827,-0.896335,0.000000,0.000000,441.528168,-0.017016,0.000000,0.000000,-2.288111,5.624882,10.000000,-0.306966,0.895912,0.055777,0.704903,14.764683,0.665869,-2.066423,1.000000,1.000000,0.000002,0.000000,0.081265,-0.147179,7.400000,5.721267,-6795364571.601345,0.273000,0.087433,0.044801,-6795364571.511345,4.625921,16.000000,-1.120111,0.648518,0.087433,0.735574,0.734707,0.008260,1.000000,0.000000,-6795364571.561345,0.082950,-0.313151,-1.117113,0.000000,5.359787,0.000000,-5.838281,387.795288,0.199615,0.000000,0.273000,0.664986,5.475587,0.687858,0.358592,-0.289603,-6795364571.601345,0.099717,0.100605,-0.020991,14.688026,17.923707,-0.005836,0.273000,-3.046129,0.163864,-5.085964,-1.723211
3.141593,8.854078,-0.801111,-0.896512,0.000000,0.000000,441.528168,-0.017016,0.000000,0.000000,-2.364531,5.614304,10.000000,-0.306966,0.895979,0.055847,0.704898,15.106341,0.664817,-2.141529,1.000000,1.000000,360.000000,0.000000,0.083154,-0.146613,7.400000,5.721267,-6795364571.601345,0.307000,0.091824,0.045534,-6795364571.461345,4.613115,16.000000,-1.120029,0.633259,0.091824,0.735996,0.735121,0.009400,1.000000,0.000000,-6795364571.511345,0.084796,-0.313097,-1.117113,0.000000,5.465944,0.000000,-5.849538,387.467194,0.199615,0.000000,0.273000,0.663911,5.583283,0.687902,0.377667,-0.289733,-6795364571.501345,0.102102,0.103038,-0.018892,15.036758,17.913915,-0.017016,0.307000,-3.046129,0.163678,-5.085964,-1.723211
3.141593,8.872290,-0.788395,-0.896223,0.000000,0.000000,441.540039,-0.015302,0.000000,0.000000,-2.440807,5.605711,10.000000,-0.306966,0.895991,0.055917,0.704892,15.441311,0.663789,-2.215703,1.000000,1.000000,359.999998,0.000000,0.084995,-0.147195,7.400000,5.721267,-6795364571.501345,0.307000,0.091824,0.046714,-6795364571.411345,4.614697,16.000000,-1.119989,0.633259,0.091824,0.736394,0.735511,0.008057,1.000000,0.000000,-6795364571.461345,0.086605,-0.313162,-1.117113,0.000000,5.567910,0.000000,-5.831949,387.467194,0.199615,0.000000,0.307000,0.662862,5.686800,0.687834,0.348420,-0.290444,-6795364571.501345,0.104442,0.105424,-0.018892,15.377797,17.943528,-0.017016,0.307000,-3.046129,0.163965,-5.085964,-1.549623
3.141593,8.885703,-0.808741,-0.895973,0.000000,0.000000,441.540039,-0.015302,0.000000,0.000000,-2.516779,5.614647,10.000000,-0.306966,0.895979,0.056061,0.704881,15.770675,0.662775,-2.289669,1.000000,1.000000,359.999998,0.000000,0.086801,-0.147379,7.400000,5.721267,-6795364571.501345,0.249000,0.094967,0.047426,-6795364571.361345,4.622170,16.000000,-1.119907,0.648518,0.094967,0.736774,0.735883,0.007996,1.000000,0.000000,-6795364571.411345,0.088380,-0.313285,-1.117113,0.000000,5.667087,0.000000,-5.843721,386.811035,0.199615,0.000000,0.307000,0.661827,5.787485,0.687762,0.366222,-0.291053,-6795364571.391345,0.106745,0.107771,-0.017003,15.712973,17.980355,-0.015302,0.249000,-3.046129,0.164267,-5.085964,-1.549623
3.141593,8.906453,-0.796024,-0.896319,0.000000,0.000000,441.520599,-0.017261,0.000000,0.000000,-2.591783,5.610334,10.000000,-0.306966,0.896028,0.055748,0.704906,16.092578,0.661783,-2.362464,1.000000,1.000000,0.000002,0.000000,0.088573,-0.147789,7.400000,5.721267,-6795364571.391345,0.249000,0.094967,0.045452,-6795364571.311345,4.619904,16.000000,-1.120192,0.638345,0.094967,0.737133,0.736235,0.007528,1.000000,0.000000,-6795364571.361345,0.090115,-0.313219,-1.117113,0.000000,5.762869,0.000000,-5.835424,386.811035,0.199615,0.000000,0.249000,0.660813,5.884575,0.687775,0.353506,-0.290147,-6795364571.391345,0.108996,0.110075,-0.017003,16.041930,17.950194,-0.015302,0.249000,-3.046129,0.164211,-5.085964,-1.748001
3.141593,8.912468,-0.827815,-0.894931,0.000000,0.000000,441.520599,-0.017261,0.000000,0.000000,-2.666136,5.630941,10.000000,-0.306966,0.895858,0.055664,0.704912,16.408818,0.660808,-2.434924,1.000000,1.000000,0.000001,0.000000,0.090309,-0.147557,7.400000,5.721267,-6795364571.391345,0.062000,0.094308,0.045900,-6795364571.261345,4.626562,16.000000,-1.117649,0.648518,0.094308,0.737473,0.736570,0.007691,1.000000,0.000000,-6795364571.311345,0.091815,-0.313208,-1.117113,0.000000,5.855648,0.000000,-5.836881,386.154846,0.199615,0.000000,0.249000,0.659817,5.978642,0.687778,0.350963,-0.289731,-6795364571.291345,0.111211,0.112337,-0.015302,16.364660,17.942507,-0.017261,0.062000,-3.046129,0.164200,-5.085964,-1.748001
3.141593,8.889835,-0.824000,-0.894723,0.000000,0.000000,441.520599,-0.016923,0.000000,0.000000,-2.739524,5.634229,10.000000,-0.306966,0.895736,0.055776,0.704904,16.718689,0.659849,-2.507012,1.000000,1.000000,360.000000,0.000000,0.092009,-0.146933,7.400000,5.721267,-6795364571.291345,0.062000,0.094308,0.045859,-6795364571.211345,4.620750,16.000000,-1.117832,0.638345,0.094308,0.737797,0.736889,0.008667,1.000000,0.000000,-6795364571.261345,0.093477,-0.313190,-1.117113,0.000000,5.945677,0.000000,-5.838389,386.154846,0.199615,0.000000,0.062000,0.658838,6.069907,0.687816,0.356049,-0.289612,-6795364571.291345,0.113384,0.114553,-0.015302,16.680859,17.938092,-0.017261,0.062000,-3.046129,0.164038,-5.085964,-1.713726
3.141593,8.854958,-0.789666,-0.895642,0.000000,0.000000,441.520599,-0.016923,0.000000,0.000000,-2.812179,5.612514,10.000000,-0.306966,0.895766,0.055930,0.704891,17.020992,0.658911,-2.578615,1.000000,1.000000,359.999999,0.000000,0.093665,-0.146399,7.400000,5.721267,-6795364571.291345,0.399000,0.100402,0.045656,-6795364571.161345,4.611366,16.000000,-1.119358,0.625629,0.100402,0.738104,0.737191,0.009522,1.000000,0.000000,-6795364571.211345,0.095093,-0.313145,-1.117113,0.000000,6.032590,0.000000,-5.829052,386.482971,0.199615,0.000000,0.062000,0.657880,6.157989,0.687880,0.350963,-0.289700,-6795364571.191345,0.115510,0.116720,-0.013772,16.989464,17.928282,-0.016923,0.399000,-3.046129,0.163770,-5.085964,-1.713726
3.141593,8.867087,-0.796024,-0.894839,0.000000,0.000000,441.648071,-0.001782,0.000000,0.000000,-2.886508,5.608201,10.000000,-0.306966,0.895639,0.055861,0.704897,17.316982,0.657988,-2.650900,1.000000,1.000000,360.000000,0.000000,0.095268,-0.146815,7.400000,5.721267,-6795364571.191345,0.399000,0.100402,0.045778,-6795364571.111345,4.641940,16.000000,-1.117710,0.676494,0.100402,0.738398,0.737480,0.008260,1.000000,0.000000,-6795364571.161345,0.096665,-0.313128,-1.117113,0.000000,6.116809,0.000000,-5.839688,386.482971,0.199615,0.000000,0.399000,0.656937,6.243353,0.687862,0.356049,-0.289537,-6795364571.191345,0.117603,0.118857,-0.013772,17.291349,17.929249,-0.016923,0.399000,-3.046129,0.163849,-5.085964,-0.180455
3.141593,8.877084,-0.793481,-0.895878,0.000000,0.000000,441.648071,-0.001782,0.000000,0.000000,-2.959150,5.602922,10.000000,-0.306966,0.895707,0.055596,0.704918,17.606004,0.657078,-2.721529,1.000000,1.000000,0.000001,0.000000,0.096840,-0.147098,7.400000,5.721267,-6795364571.191345,0.297000,0.104334,0.044496,-6795364571.061345,4.621655,16.000000,-1.119602,0.640889,0.104334,0.738682,0.737760,0.008362,1.000000,0.000000,-6795364571.111345,0.098202,-0.312990,-1.117113,0.000000,6.199468,0.000000,-5.855522,386.482971,0.199615,0.000000,0.399000,0.656006,6.327057,0.687895,0.385296,-0.289050,-6795364571.091345,0.119643,0.120944,-0.012395,17.586840,17.896189,-0.001782,0.297000,-3.046129,0.163710,-5.085964,-0.180455
3.141593,8.893148,-0.811284,-0.896087,0.000000,0.000000,441.648071,-0.001747,0.000000,0.000000,-3.031596,5.615507,10.000000,-0.306966,0.895754,0.055445,0.704930,17.889650,0.656186,-2.791858,1.000000,1.000000,0.000001,0.000000,0.098374,-0.147449,7.400000,5.721267,-6795364571.091345,0.297000,0.104334,0.044923,-6795364571.011345,4.638934,16.000000,-1.119622,0.668864,0.104334,0.738949,0.738024,0.007894,1.000000,0.000000,-6795364571.061345,0.099706,-0.312906,-1.117113,0.000000,6.279086,0.000000,-5.851431,386.482971,0.199615,0.000000,0.297000,0.655095,6.407709,0.687884,0.361136,-0.289153,-6795364571.091345,0.121649,0.122996,-0.012395,17.876329,17.887689,-0.001782,0.297000,-3.046129,0.163755,-5.085964,-0.176917
3.141593,8.823428,-0.820185,-0.896772,0.000000,0.000000,441.648071,-0.001747,0.000000,0.000000,-3.103130,5.627066,10.000000,-0.306966,0.895885,0.055795,0.704902,18.167799,0.655313,-2.863028,1.000000,1.000000,359.999997,0.000000,0.099877,-0.145756,7.400000,5.721267,-6795364571.091345,0.486000,0.111967,0.044679,-6795364570.961345,4.645853,16.000000,-1.120090,0.667592,0.111967,0.739199,0.738272,0.011048,1.000000,0.000000,-6795364571.011345,0.101169,-0.312792,-1.117113,0.000000,6.355632,0.000000,-5.841725,386.811035,0.199615,0.000000,0.297000,0.654203,6.485230,0.688002,0.347148,-0.289117,-6795364571.001345,0.123629,0.125009,-0.011155,18.160404,17.874750,-0.001747,0.486000,-3.046129,0.163259,-5.085964,-0.176917
3.141593,8.840685,-0.790938,-0.894384,0.000000,0.000000,441.618896,-0.005101,0.000000,0.000000,-3.175287,5.607629,10.000000,-0.306966,0.895633,0.056075,0.704880,18.440634,0.654454,-2.933119,1.000000,1.000000,359.999995,0.000000,0.101332,-0.146362,7.400000,5.721267,-6795364571.001345,0.486000,0.111967,0.047161,-6795364570.911345,4.642589,16.000000,-1.116652,0.666321,0.111967,0.739441,0.738508,0.008464,1.000000,0.000000,-6795364570.961345,0.102604,-0.312938,-1.117113,0.000000,6.430088,0.000000,-5.851176,386.811035,0.199615,0.000000,0.486000,0.653325,6.560777,0.687888,0.371309,-0.289989,-6795364571.001345,0.125570,0.126985,-0.011155,18.437376,17.937520,-0.001747,0.486000,-3.046129,0.163740,-5.085964,-0.516593
3.141593,8.819807,-0.820185,-0.896060,0.000000,0.000000,441.618896,-0.005101,0.000000,0.000000,-3.245097,5.624155,10.000000,-0.306966,0.895747,0.056191,0.704871,18.708671,0.653611,-3.001603,1.000000,1.000000,359.999998,0.000000,0.102776,-0.145985,7.400000,5.721267,-6795364571.001345,0.186000,0.113448,0.045778,-6795364570.861345,4.618370,16.000000,-1.120212,0.629444,0.113448,0.739666,0.738731,0.010071,1.000000,0.000000,-6795364570.911345,0.104017,-0.312924,-1.117113,0.000000,6.502234,0.000000,-5.844826,386.811035,0.199615,0.000000,0.486000,0.652464,6.633835,0.687920,0.362407,-0.290018,-6795364570.901345,0.127473,0.128925,-0.010040,18.710857,17.935513,-0.005101,0.186000,-3.046129,0.163602,-5.085964,-0.516593
3.141593,8.817365,-0.797296,-0.895271,0.000000,0.000000,441.550842,-0.012908,0.000000,0.000000,-3.251643,5.613203,10.000000,-0.306966,0.895666,0.056181,0.704871,18.917796,0.653176,-3.007799,1.000000,1.000000,359.999999,0.000000,0.104151,-0.145944,7.400000,5.721267,-6795364570.901345,0.186000,0.113448,0.045778,-6795364570.821345,4.613680,16.000000,-1.118015,0.633259,0.113448,0.739651,0.738717,0.009583,1.000000,0.000000,-6795364570.861345,0.105363,-0.312921,-1.117113,0.000000,6.532343,0.000000,-5.840898,386.811035,0.199615,0.000000,0.186000,0.652019,6.664100,0.687929,0.362407,-0.289680,-6795364570.901345,0.128678,0.130155,-0.010040,18.924370,17.931572,-0.005101,0.186000,-3.046129,0.163564,-5.085964,-1.307134
3.141593,8.826113,-0.808741,-0.895944,0.000000,0.000000,441.550842,-0.012908,0.000000,0.000000,-3.384147,5.615758,10.000000,-0.306966,0.895723,0.056075,0.704880,19.228390,0.651965,-3.137004,1.000000,1.000000,0.000000,0.000000,0.105562,-0.146273,7.400000,5.721267,-6795364570.901345,0.494000,0.121059,0.045574,-6795364570.761345,4.612640,16.000000,-1.119622,0.638345,0.121059,0.740089,0.739149,0.009278,1.000000,0.000000,-6795364570.821345,0.106745,-0.312896,-1.117113,0.000000,6.640850,0.000000,-5.853005,386.811035,0.199615,0.000000,0.186000,0.650780,6.774140,0.687929,0.378938,-0.289716,-6795364570.801345,0.131172,0.132704,-0.009036,19.241262,17.922996,-0.012908,0.494000,-3.046129,0.163565,-5.085964,-1.307134
3.141593,8.859051,-0.803654,-0.896191,0.000000,0.000000,441.531403,-0.014913,0.000000,0.000000,-3.452358,5.612666,10.000000,-0.306966,0.895780,0.055988,0.704887,19.480034,0.651167,-3.202834,1.000000,1.000000,359.999998,0.000000,0.106903,-0.147068,7.400000,5.721267,-6795364570.801345,0.494000,0.121059,0.046470,-6795364570.711345,4.626532,16.000000,-1.120151,0.658691,0.121059,0.740283,0.739340,0.008138,1.000000,0.000000,-6795364570.761345,0.108066,-0.312958,-1.117113,0.000000,6.706704,0.000000,-5.858060,386.811035,0.199615,0.000000,0.494000,0.649964,6.840819,0.687855,0.376395,-0.290324,-6795364570.801345,0.132963,0.134533,-0.009036,19.497532,17.941820,-0.012908,0.494000,-3.046129,0.163876,-5.085964,-1.510267
3.141593,8.866463,-0.797296,-0.896125,0.000000,0.000000,441.531403,-0.014913,0.000000,0.000000,-3.518625,5.609079,10.000000,-0.306966,0.895812,0.055795,0.704902,19.725932,0.650389,-3.267221,1.000000,1.000000,360.000000,0.000000,0.108223,-0.146963,7.400000,5.721267,-6795364570.801345,0.494000,0.121059,0.045045,-6795364570.661345,4.620570,16.000000,-1.119419,0.640889,0.121059,0.740463,0.739519,0.008667,1.000000,0.000000,-6795364570.711345,0.109357,-0.312885,-1.117113,0.000000,6.770155,0.000000,-5.848800,386.811035,0.199615,0.000000,0.494000,0.649167,6.904961,0.687879,0.366222,-0.289573,-6795364570.801345,0.134711,0.136322,-0.009036,19.748867,17.917906,-0.014913,0.494000,-3.046129,0.163777,-5.085964,-1.510267
3.141593,8.887764,-0.811284,-0.895767,0.000000,0.000000,441.494659,-0.018888,0.000000,0.000000,-3.583763,5.617069,10.000000,-0.306966,0.895792,0.055757,0.704905,19.967548,0.649625,-3.330266,1.000000,1.000000,359.999999,0.000000,0.109515,-0.147389,7.400000,5.721267,-6795364570.801345,0.494000,0.121059,0.046225,-6795364570.611345,4.617839,16.000000,-1.119297,0.640889,0.121059,0.740634,0.739687,0.007813,1.000000,0.000000,-6795364570.661345,0.110628,-0.312931,-1.117113,0.000000,6.831673,0.000000,-5.851068,386.811035,0.199615,0.000000,0.494000,0.648386,6.967215,0.687827,0.371309,-0.290006,-6795364570.801345,0.136426,0.138073,-0.009036,19.995006,17.932980,-0.014913,0.494000,-3.046129,0.163995,-5.085964,-1.912761
3.141593,8.876919,-0.824000,-0.895361,0.000000,0.000000,441.531403,-0.014913,0.000000,0.000000,-3.646246,5.632209,10.000000,-0.306966,0.895731,0.056065,0.704881,20.205840,0.648879,-3.391399,1.000000,1.000000,0.000001,0.000000,0.110795,-0.146949,7.400000,5.721267,-6795364570.801345,0.425000,0.127138,0.047365,-6795364570.561345,4.595751,16.000000,-1.118931,0.602741,0.127138,0.740788,0.739840,0.008667,1.000000,0.000000,-6795364570.611345,0.111886,-0.313072,-1.117113,0.000000,6.890512,0.000000,-5.830216,388.123383,0.199615,0.000000,0.494000,0.647624,7.026808,0.687786,0.347148,-0.290732,-6795364570.581345,0.138110,0.139786,-0.008132,20.237287,17.972264,-0.018888,0.425000,-3.046129,0.164166,-5.085964,-1.510267
3.141593,8.874614,-0.813827,-0.895533,0.000000,0.000000,441.494659,-0.014621,0.000000,0.000000,-3.708745,5.627832,10.000000,-0.306966,0.895719,0.055976,0.704888,20.438734,0.648149,-3.452290,1.000000,1.000000,0.000000,0.000000,0.112046,-0.146966,7.400000,5.721267,-6795364570.581345,0.425000,0.127138,0.045818,-6795364570.511345,4.606356,16.000000,-1.119053,0.630716,0.127138,0.740933,0.739984,0.008504,1.000000,0.000000,-6795364570.561345,0.113110,-0.313060,-1.117113,0.000000,6.947444,0.000000,-5.833785,388.123383,0.199615,0.000000,0.425000,0.646877,7.084325,0.687813,0.356049,-0.290082,-6795364570.581345,0.139761,0.141474,-0.008132,20.475231,17.955427,-0.014913,0.425000,-3.046129,0.164051,-5.085964,-1.480654
3.141593,8.854271,-0.820185,-0.895593,0.000000,0.000000,441.494659,-0.014621,0.000000,0.000000,-3.706190,5.631811,10.000000,-0.306966,0.895709,0.056081,0.704879,20.614151,0.647825,-3.449935,1.000000,1.000000,360.000000,0.000000,0.113241,-0.146506,7.400000,5.721267,-6795364570.581345,0.376000,0.132115,0.046266,-6795364570.471345,4.593466,16.000000,-1.119053,0.606555,0.132115,0.740852,0.739906,0.009278,1.000000,0.000000,-6795364570.511345,0.114278,-0.313085,-1.117113,0.000000,6.964799,0.000000,-5.830350,388.779541,0.199615,0.000000,0.425000,0.646546,7.101636,0.687847,0.354778,-0.290143,-6795364570.491345,0.140721,0.142451,-0.007319,20.654380,17.952093,-0.014621,0.376000,-3.046129,0.163909,-5.085964,-1.480654
3.141593,8.849883,-0.836716,-0.896276,0.000000,0.000000,441.523834,-0.010946,0.000000,0.000000,-3.833499,5.642198,10.000000,-0.306966,0.895795,0.056206,0.704869,20.892662,0.646719,-3.574304,1.000000,1.000000,0.000000,0.000000,0.114465,-0.146679,7.400000,5.721267,-6795364570.491345,0.376000,0.132115,0.046958,-6795364570.411345,4.620177,16.000000,-1.120477,0.653605,0.132115,0.741201,0.740251,0.008952,1.000000,0.000000,-6795364570.471345,0.115479,-0.313167,-1.117113,0.000000,7.056689,0.000000,-5.844113,388.779541,0.199615,0.000000,0.376000,0.645414,7.194777,0.687831,0.361136,-0.290784,-6795364570.491345,0.142997,0.144773,-0.007319,20.938076,17.968060,-0.014621,0.376000,-3.046129,0.163978,-5.085964,-1.108478
3.141593,8.809818,-0.797296,-0.896190,0.000000,0.000000,441.523834,-0.010946,0.000000,0.000000,-3.894442,5.618179,10.000000,-0.306966,0.895831,0.056361,0.704857,21.110996,0.646029,-3.634440,1.000000,1.000000,359.999998,0.000000,0.115626,-0.145710,7.400000,5.721267,-6795364570.491345,0.267000,0.134813,0.046022,-6795364570.361345,4.613514,16.000000,-1.119419,0.633259,0.134813,0.741322,0.740372,0.010559,1.000000,0.000000,-6795364570.411345,0.116611,-0.313153,-1.117113,0.000000,7.108415,0.000000,-5.843221,389.107605,0.199615,0.000000,0.376000,0.644708,7.247027,0.687909,0.366222,-0.290272,-6795364570.391345,0.144561,0.146366,-0.006587,21.161169,17.953234,-0.010946,0.267000,-3.046129,0.163649,-5.085964,-1.108478
3.141593,8.837893,-0.818913,-0.895863,0.000000,0.000000,441.524902,-0.010606,0.000000,0.000000,-3.956210,5.625587,10.000000,-0.306966,0.895820,0.056099,0.704878,21.324990,0.645352,-3.693989,1.000000,1.000000,0.000001,0.000000,0.116753,-0.146609,7.400000,5.721267,-6795364570.391345,0.267000,0.134813,0.045737,-6795364570.311345,4.631341,16.000000,-1.119175,0.661234,0.134813,0.741436,0.740486,0.008504,1.000000,0.000000,-6795364570.361345,0.117716,-0.313124,-1.117113,0.000000,7.158354,0.000000,-5.847253,389.107605,0.199615,0.000000,0.267000,0.644015,7.297410,0.687890,0.361136,-0.289916,-6795364570.391345,0.146096,0.147939,-0.006587,21.379766,17.938668,-0.010946,0.267000,-3.046129,0.163730,-5.085964,-1.074034
3.141593,8.859355,-0.755333,-0.894775,0.000000,0.000000,441.524902,-0.010606,0.000000,0.000000,-4.015661,5.587626,10.000000,-0.306966,0.895669,0.055816,0.704900,21.532360,0.644701,-3.751390,1.000000,1.000000,0.000002,0.000000,0.117847,-0.146720,7.400000,5.721267,-6795364570.391345,0.343000,0.138976,0.044984,-6795364570.261345,4.625099,16.000000,-1.117222,0.637074,0.138976,0.741537,0.740587,0.008484,1.000000,0.000000,-6795364570.311345,0.118789,-0.313038,-1.117113,0.000000,7.205552,0.000000,-5.819573,389.107605,0.199615,0.000000,0.267000,0.643348,7.344985,0.687894,0.335704,-0.289069,-6795364570.301345,0.147582,0.149462,-0.005928,21.591825,17.914216,-0.010606,0.343000,-3.046129,0.163712,-5.085964,-1.074034
3.141593,8.900125,-0.818913,-0.895928,0.000000,0.000000,441.524902,-0.010398,0.000000,0.000000,-4.073526,5.616800,10.000000,-0.306966,0.895744,0.055642,0.704914,21.737161,0.644056,-3.806898,1.000000,1.000000,359.999999,0.000000,0.118930,-0.147758,7.400000,5.721267,-6795364570.301345,0.351000,0.143217,0.046063,-6795364570.211345,4.613274,16.000000,-1.120355,0.630716,0.143217,0.741635,0.740685,0.007243,1.000000,0.000000,-6795364570.261345,0.119857,-0.313053,-1.117113,0.000000,7.252226,0.000000,-5.837964,389.107605,0.199615,0.000000,0.343000,0.642687,7.392099,0.687818,0.366222,-0.289928,-6795364570.211345,0.149040,0.150954,-0.005336,21.800472,17.926608,-0.010606,0.351000,-3.046129,0.164031,-5.085964,-1.052974
3.141593,8.882225,-0.808741,-0.896228,0.000000,0.000000,441.524902,-0.010398,0.000000,0.000000,-4.065342,5.619843,10.000000,-0.306966,0.895805,0.055625,0.704916,21.884926,0.643819,-3.798968,1.000000,1.000000,359.999998,0.000000,0.119967,-0.147054,7.400000,5.721267,-6795364570.211345,0.351000,0.143217,0.044923,-6795364570.171345,4.621998,16.000000,-1.119663,0.644704,0.143217,0.741517,0.740570,0.008911,1.000000,0.000000,-6795364570.211345,0.120868,-0.312958,-1.117113,0.000000,7.260756,0.000000,-5.834678,389.107605,0.199615,0.000000,0.351000,0.642445,7.400412,0.687873,0.350963,-0.289423,-6795364570.211345,0.149811,0.151742,-0.005336,21.951782,17.905906,-0.010398,0.351000,-3.046129,0.163799,-5.085964,-1.052974
3.141593,8.885820,-0.811284,-0.896796,0.000000,0.000000,441.524902,-0.010194,0.000000,0.000000,-4.121954,5.622899,10.000000,-0.306966,0.895929,0.055588,0.704918,22.082433,0.643194,-3.853988,1.000000,1.000000,359.999999,0.000000,0.121008,-0.147367,7.400000,5.721267,-6795364570.211345,0.351000,0.143217,0.045371,-6795364570.121345,4.609552,16.000000,-1.120762,0.623086,0.143217,0.741605,0.740659,0.008179,1.000000,0.000000,-6795364570.171345,0.121889,-0.312912,-1.117113,0.000000,7.305054,0.000000,-5.831736,389.107605,0.199615,0.000000,0.351000,0.641805,7.445104,0.687872,0.353506,-0.289701,-6795364570.211345,0.151224,0.153186,-0.005336,22.153339,17.903551,-0.010398,0.351000,-3.046129,0.163807,-5.085964,-1.032328
3.141593,8.875209,-0.804926,-0.897731,0.000000,0.000000,441.524902,-0.010194,0.000000,0.000000,-4.177606,5.619521,10.000000,-0.306966,0.896149,0.055763,0.704905,22.276111,0.642583,-3.908394,1.000000,1.000000,0.000001,0.000000,0.122026,-0.147261,7.400000,5.721267,-6795364570.211345,0.291000,0.146173,0.046144,-6795364570.071345,4.610582,16.000000,-1.122227,0.629444,0.146173,0.741685,0.740739,0.008728,1.000000,0.000000,-6795364570.121345,0.122888,-0.312932,-1.117113,0.000000,7.347697,0.000000,-5.829567,389.107605,0.199615,0.000000,0.351000,0.641180,7.488175,0.687861,0.350963,-0.290460,-6795364570.111345,0.152613,0.154600,-0.004802,22.350580,17.921318,-0.010194,0.291000,-3.046129,0.163850,-5.085964,-1.032328
3.141593,8.918665,-0.826543,-0.896928,0.000000,0.000000,441.429840,-0.021038,0.000000,0.000000,-4.168604,5.631334,10.000000,-0.306966,0.896192,0.055438,0.704930,22.413571,0.642377,-3.898431,1.000000,1.000000,0.000002,0.000000,0.122994,-0.148235,7.400000,5.721267,-6795364570.111345,0.291000,0.146173,0.045167,-6795364570.031345,4.628745,16.000000,-1.120396,0.658691,0.146173,0.741558,0.740615,0.006755,1.000000,0.000000,-6795364570.071345,0.123841,-0.312879,-1.117113,0.000000,7.353489,0.000000,-5.843599,389.107605,0.199615,0.000000,0.291000,0.640967,7.493685,0.687813,0.361136,-0.289838,-6795364570.111345,0.153314,0.155323,-0.004802,22.491082,17.911989,-0.010194,0.291000,-3.046129,0.164055,-5.085964,-2.130480
3.141593,8.895354,-0.816370,-0.896436,0.000000,0.000000,441.429840,-0.021038,0.000000,0.000000,-4.224573,5.627674,10.000000,-0.306966,0.896196,0.055629,0.704915,22.600920,0.641779,-3.953394,1.000000,1.000000,0.000001,0.000000,0.123968,-0.147292,7.400000,5.721267,-6795364570.111345,0.351000,0.150269,0.045839,-6795364569.981345,4.634817,16.000000,-1.119785,0.659963,0.150269,0.741634,0.740691,0.008728,1.000000,0.000000,-6795364570.031345,0.124794,-0.312884,-1.117113,0.000000,7.394530,0.000000,-5.847678,389.435699,0.199615,0.000000,0.291000,0.640356,7.535116,0.687835,0.362407,-0.289940,-6795364570.021345,0.154670,0.156704,-0.004322,22.682091,17.919776,-0.021038,0.351000,-3.046129,0.163961,-5.085964,-2.130480
