RollGyr,turnRate,TWa,EGPS0,Z3,TW,H1,W3,WValid,E2,GPSTrueCourse,C3,Z2,headingValid,A3,needsInitialization,W2a,EGyr1,staticMode,E3,PitchGPS,GPSVerticalAccuracy,T,W1,GPSAltitudeMSL,SmoothW2,D3,Ta,D1,gLoad,GPSFixQuality,M2,EGPS1,M1,slipSkid,B1,PitchGyr,A1,H2,D2,EGPS3,E0,EGyr2,EGPS2,HeadingGyr,Z1,EGyr0,M3,GroundSpeed,EGyr3,B3,HeadingGPS,Pitch,GPSNACp,Heading,E1,C1,BaroPressureAltitude,H3,C2,A2,W2,GPSHorizontalAccuracy,BaroVerticalSpeed,SmoothW1,B2,RollGPS,Roll,W1a,headingMag,W3a,SmoothGroundSpeed
0.174363,-0.000000,-6795364540.701345,0.707104,-0.999750,-6795364540.701345,0.016027,0.024296,1.000000,-0.000330,0.000000,-1.121714,-0.003488,0.000000,-1.121555,0.000000,0.390000,0.002492,1.000000,0.706244,0.137980,11.700000,-6795364540.661345,0.000000,403.215240,0.524465,0.342265,-6795364540.711345,-0.784478,0.999438,1.000000,0.000000,0.002015,0.000000,-0.002806,-0.797296,0.229515,0.006409,0.021332,0.644398,0.707107,0.707964,-0.000343,0.000312,0.142580,-0.002398,0.707982,0.000000,0.390000,0.706226,0.412000,360.000000,0.227684,10.000000,0.139729,0.002482,0.009053,446.814331,-0.066778,0.045944,0.050050,0.390000,5.950000,2.460397,0.000000,0.675222,0.188590,0.174645,0.000000,3.141593,0.024782,0.524465
0.175196,-0.000000,-6795364540.701345,0.707104,-0.998670,-6795364540.611345,0.010767,0.024296,1.000000,-0.000315,0.000000,-1.121714,-0.003101,0.000000,-1.119582,0.000000,0.390000,0.002489,1.000000,0.706242,0.111120,11.700000,-6795364540.611345,0.000000,402.887177,0.523895,0.342265,-6795364540.661345,-0.784478,0.999315,1.000000,0.000000,0.001803,0.000000,-0.002820,-0.793481,0.228281,0.007406,-0.012136,0.644398,0.707107,0.707966,-0.000331,0.000432,0.142859,-0.001736,0.707983,0.000000,0.496000,0.706225,0.401827,359.999999,0.225938,10.000000,0.140002,0.002476,0.009053,446.814331,-0.062570,0.045944,0.049155,0.496000,5.950000,2.460397,0.000000,0.615457,0.181131,0.175312,0.000000,3.141593,0.024296,0.523895
0.176187,-0.000000,-6795364540.611345,0.707105,-0.999140,-6795364540.611345,0.017335,0.023819,1.000000,-0.000305,0.000000,-1.121714,-0.002559,0.000000,-1.120884,0.000000,0.496000,0.002489,1.000000,0.706246,0.104998,11.700000,-6795364540.561345,0.000000,402.887177,0.523895,0.342265,-6795364540.611345,-0.784478,0.999317,1.000000,0.000000,0.001617,0.000000,-0.002770,-0.804926,0.227252,0.007019,-0.026426,0.644398,0.707107,0.707962,-0.000318,0.000321,0.142237,-0.001785,0.707980,0.000000,0.496000,0.706228,0.377667,359.999999,0.224808,10.000000,0.139392,0.002472,0.009053,446.814331,-0.044621,0.045944,0.048524,0.496000,5.950000,2.412153,0.000000,0.610370,0.157073,0.175802,0.000000,3.141593,0.024296,0.523895
0.177261,-0.000000,-6795364540.611345,0.707105,-0.999146,-6795364540.511345,0.028969,0.023819,1.000000,-0.000299,0.000000,-1.121714,-0.002872,0.000000,-1.120640,0.000000,0.496000,0.002495,1.000000,0.706247,0.111346,11.700000,-6795364540.511345,0.000000,402.887177,0.521177,0.342265,-6795364540.561345,-0.784478,0.999300,1.000000,0.000000,0.001689,0.000000,-0.002794,-0.818913,0.227193,0.006714,-0.047882,0.644398,0.707107,0.707962,-0.000311,0.000315,0.142157,-0.001989,0.707979,0.000000,0.388000,0.706229,0.399284,360.000000,0.224877,10.000000,0.139314,0.002479,0.009053,446.814331,-0.055162,0.045944,0.049277,0.388000,5.950000,2.412153,0.000000,0.584938,0.162402,0.176961,0.000000,3.141593,0.023819,0.521177
0.176636,-0.000000,-6795364540.511345,0.707104,-0.998848,-6795364540.511345,-0.006748,0.035653,1.000000,-0.000299,0.000000,-1.121714,-0.003118,0.000000,-1.120151,0.000000,0.388000,0.002488,1.000000,0.706245,0.124802,11.700000,-6795364540.461345,0.000000,402.887177,0.521177,0.342265,-6795364540.511345,-0.784478,0.999242,1.000000,0.000000,0.001843,0.000000,-0.002838,-0.762963,0.226547,0.006348,-0.033608,0.644398,0.707107,0.707964,-0.000311,0.000303,0.142489,-0.002276,0.707981,0.000000,0.388000,0.706227,0.408185,359.999999,0.224512,10.000000,0.139639,0.002475,0.009053,446.920197,-0.063397,0.045944,0.049501,0.388000,5.950000,3.610537,0.000000,0.614185,0.173899,0.176579,0.000000,3.141593,0.023819,0.521177
0.176696,-0.000000,-6795364540.511345,0.707103,-0.999155,-6795364540.411345,0.002035,0.035653,1.000000,-0.000299,0.000000,-1.121714,-0.003695,0.000000,-1.120762,0.000000,0.388000,0.002488,1.000000,0.706239,0.155820,11.700000,-6795364540.411345,0.000000,402.559052,0.521394,0.342265,-6795364540.461345,-0.784478,0.999247,1.000000,0.000000,0.002199,0.000000,-0.002948,-0.790938,0.226614,0.005412,-0.042265,0.644398,0.707107,0.707969,-0.000311,0.000276,0.143463,-0.002949,0.707987,0.000000,0.532000,0.706221,0.422173,359.999997,0.225198,10.000000,0.140594,0.002483,0.009053,446.920197,-0.076354,0.045944,0.050335,0.532000,5.950000,3.610537,0.000000,0.595111,0.200502,0.177170,0.000000,3.141593,0.035653,0.521394
0.176705,-0.000000,-6795364540.411345,0.707103,-0.998953,-6795364540.411345,-0.009662,0.029431,1.000000,-0.000305,0.000000,-1.121714,-0.003208,0.000000,-1.120334,0.000000,0.532000,0.002491,1.000000,0.706228,0.172650,11.700000,-6795364540.361345,0.000000,402.559052,0.521394,0.342265,-6795364540.411345,-0.784478,0.999209,1.000000,0.000000,0.002231,0.000000,-0.002954,-0.770592,0.227003,0.005432,-0.036385,0.644398,0.707107,0.707980,-0.000314,0.000101,0.145168,-0.003136,0.707998,0.000000,0.532000,0.706210,0.438704,360.000000,0.225915,10.000000,0.142265,0.002486,0.009053,446.872650,-0.091360,0.045944,0.049257,0.532000,5.950000,2.980456,0.000000,0.606555,0.188940,0.176949,0.000000,3.141593,0.035653,0.521394
0.177292,-0.000000,-6795364540.411345,0.707104,-0.999061,-6795364540.311345,0.006555,0.029431,1.000000,-0.000310,0.000000,-1.121714,-0.002966,0.000000,-1.120599,0.000000,0.532000,0.002504,1.000000,0.706222,0.147906,11.700000,-6795364540.311345,0.000000,402.559052,0.524966,0.342265,-6795364540.361345,-0.784478,0.999199,1.000000,0.000000,0.001997,0.000000,-0.002945,-0.798568,0.228606,0.006714,-0.054063,0.644398,0.707107,0.707986,-0.000320,0.000172,0.146178,-0.002394,0.708004,0.000000,0.700000,0.706204,0.412000,359.999999,0.226992,10.000000,0.143255,0.002494,0.009053,446.872650,-0.078108,0.045944,0.049114,0.700000,5.950000,2.980456,0.000000,0.579852,0.175753,0.177259,0.000000,3.141593,0.029431,0.524966
0.177110,-0.000000,-6795364540.311345,0.707105,-0.999689,-6795364540.311345,-0.002737,0.028854,1.000000,-0.000329,0.000000,-1.121714,-0.001968,0.000000,-1.121616,0.000000,0.700000,0.002517,1.000000,0.706217,0.136267,11.700000,-6795364540.251345,0.000000,402.559052,0.524966,0.342265,-6795364540.311345,-0.784478,0.999275,1.000000,0.000000,0.001653,0.000000,-0.002804,-0.778222,0.230889,0.006531,-0.065139,0.644398,0.707107,0.707991,-0.000335,-0.000028,0.147081,-0.002291,0.708009,0.000000,0.700000,0.706199,0.396741,359.999998,0.228998,10.000000,0.144138,0.002500,0.009053,446.872650,-0.063564,0.045944,0.047670,0.700000,5.950000,2.922016,0.000000,0.572222,0.131667,0.176199,0.000000,3.141593,0.029431,0.524966
0.176203,-0.000000,-6795364540.311345,0.707105,-0.999280,-6795364540.201345,-0.000102,0.028854,1.000000,-0.000331,0.000000,-1.121714,-0.002645,0.000000,-1.120599,0.000000,0.700000,0.002509,1.000000,0.706223,0.143084,11.700000,-6795364540.211345,0.000000,402.887177,0.522547,0.342265,-6795364540.251345,-0.784478,0.999258,1.000000,0.000000,0.001782,0.000000,-0.002818,-0.785852,0.230535,0.006063,-0.038588,0.644398,0.707107,0.707985,-0.000338,0.000016,0.146108,-0.002546,0.708003,0.000000,0.404000,0.706205,0.384025,359.999999,0.228787,10.000000,0.143185,0.002495,0.009053,446.872650,-0.049112,0.045944,0.049196,0.404000,5.950000,2.922016,0.000000,0.615457,0.145648,0.175590,0.000000,3.141593,0.028854,0.522547
0.175633,-0.000000,-6795364540.201345,0.707105,-0.998924,-6795364540.201345,0.000678,0.028288,1.000000,-0.000340,0.000000,-1.121714,-0.002134,0.000000,-1.120273,0.000000,0.404000,0.002508,1.000000,0.706226,0.151737,11.700000,-6795364540.161345,0.000000,402.887177,0.522547,0.342265,-6795364540.211345,-0.784478,0.999209,1.000000,0.000000,0.001735,0.000000,-0.002728,-0.785852,0.230887,0.005921,-0.042148,0.644398,0.707107,0.707982,-0.000344,-0.000138,0.145499,-0.002710,0.708000,0.000000,0.404000,0.706208,0.385296,0.000000,0.229305,10.000000,0.142588,0.002493,0.009053,446.872650,-0.046140,0.045944,0.048036,0.404000,5.950000,2.864722,0.000000,0.598926,0.129361,0.174705,0.000000,3.141593,0.028854,0.522547
0.175291,-0.000000,-6795364540.201345,0.707105,-0.999073,-6795364540.111345,0.011456,0.028288,1.000000,-0.000338,0.000000,-1.121714,-0.003100,0.000000,-1.120599,0.000000,0.404000,0.002510,1.000000,0.706225,0.124287,11.700000,-6795364540.111345,0.000000,402.887177,0.517936,0.342265,-6795364540.161345,-0.784478,0.999202,1.000000,0.000000,0.001774,0.000000,-0.002807,-0.801111,0.231466,0.007202,-0.043413,0.644398,0.707107,0.707983,-0.000350,0.000240,0.145708,-0.001962,0.708001,0.000000,0.292000,0.706207,0.409457,0.000004,0.229323,10.000000,0.142794,0.002495,0.009053,446.872650,-0.062268,0.045944,0.049847,0.292000,5.950000,2.864722,0.000000,0.597654,0.163259,0.175047,0.000000,3.141593,0.028288,0.517936
0.174994,-0.000000,-6795364540.111345,0.707104,-0.999287,-6795364540.111345,-0.001326,0.027734,1.000000,-0.000340,0.000000,-1.121714,-0.003357,0.000000,-1.120884,0.000000,0.292000,0.002508,1.000000,0.706223,0.140687,11.700000,-6795364540.061345,0.000000,402.887177,0.517936,0.342265,-6795364540.111345,-0.784478,0.999219,1.000000,0.000000,0.002002,0.000000,-0.002873,-0.778222,0.231593,0.005860,-0.045608,0.644398,0.707107,0.707985,-0.000352,0.000266,0.146109,-0.002576,0.708003,0.000000,0.292000,0.706205,0.408185,360.000000,0.229775,10.000000,0.143187,0.002498,0.009053,446.872650,-0.066161,0.045944,0.049806,0.292000,5.950000,2.808551,0.000000,0.595111,0.183730,0.175167,0.000000,3.141593,0.028288,0.517936
0.175727,-0.000000,-6795364540.111345,0.707104,-0.999131,-6795364540.011345,0.010988,0.027734,1.000000,-0.000337,0.000000,-1.121714,-0.002987,0.000000,-1.120558,0.000000,0.292000,0.002512,1.000000,0.706225,0.149894,11.700000,-6795364540.011345,0.000000,403.215240,0.514117,0.342265,-6795364540.061345,-0.784478,0.999204,1.000000,0.000000,0.002005,0.000000,-0.002869,-0.801111,0.231489,0.005982,-0.034434,0.644398,0.707107,0.707983,-0.000347,0.000155,0.145783,-0.002683,0.708001,0.000000,0.327000,0.706207,0.386568,0.000000,0.229857,10.000000,0.142868,0.002502,0.009053,446.872650,-0.051829,0.045944,0.049074,0.327000,5.950000,2.808551,0.000000,0.612913,0.175008,0.175710,0.000000,3.141593,0.027734,0.514117
0.176053,-0.000000,-6795364540.011345,0.707105,-0.998985,-6795364540.011345,0.006670,0.027190,1.000000,-0.000347,0.000000,-1.121714,-0.002003,0.000000,-1.120457,0.000000,0.327000,0.002521,1.000000,0.706228,0.152393,11.700000,-6795364539.961345,0.000000,403.215240,0.514117,0.342265,-6795364540.011345,-0.784478,0.999176,1.000000,0.000000,0.001761,0.000000,-0.002740,-0.789666,0.232562,0.006043,-0.054242,0.644398,0.707107,0.707980,-0.000352,-0.000120,0.145252,-0.002676,0.707998,0.000000,0.327000,0.706210,0.385296,0.000000,0.230959,10.000000,0.142346,0.002506,0.009053,446.872650,-0.047523,0.045944,0.047670,0.327000,5.950000,2.753481,0.000000,0.579852,0.132935,0.175189,0.000000,3.141593,0.027734,0.514117
0.175596,-0.000000,-6795364540.011345,0.707104,-1.000261,-6795364539.901345,0.007875,0.027190,1.000000,-0.000348,0.000000,-1.121714,-0.002607,0.000000,-1.122511,0.000000,0.327000,0.002518,1.000000,0.706225,0.147753,11.700000,-6795364539.911345,0.000000,403.543335,0.508455,0.342265,-6795364539.961345,-0.784478,0.999339,1.000000,0.000000,0.001803,0.000000,-0.002752,-0.793481,0.232490,0.006266,-0.030814,0.644398,0.707107,0.707983,-0.000354,-0.000021,0.145717,-0.002545,0.708001,0.000000,0.231000,0.706207,0.417086,0.000000,0.230796,10.000000,0.142802,0.002503,0.009053,446.872650,-0.067320,0.045944,0.049196,0.231000,5.950000,2.753481,0.000000,0.620543,0.144397,0.174970,0.000000,3.141593,0.027190,0.508455
0.175401,-0.000000,-6795364539.901345,0.707105,-0.999730,-6795364539.901345,0.008389,0.032180,1.000000,-0.000351,0.000000,-1.121714,-0.002482,0.000000,-1.121067,0.000000,0.231000,0.002519,1.000000,0.706226,0.145561,11.700000,-6795364539.861345,0.000000,403.543335,0.508455,0.342265,-6795364539.911345,-0.784478,0.999355,1.000000,0.000000,0.001780,0.000000,-0.002720,-0.793481,0.232906,0.006226,-0.042374,0.644398,0.707107,0.707982,-0.000358,-0.000016,0.145530,-0.002523,0.708000,0.000000,0.231000,0.706208,0.389111,0.000000,0.231160,10.000000,0.142619,0.002504,0.009053,446.920197,-0.054422,0.045944,0.048647,0.231000,5.950000,3.258777,0.000000,0.595111,0.142901,0.174749,0.000000,3.141593,0.027190,0.508455
