E2,A1,GPSTrueCourse,C2,WValid,SmoothGroundSpeed,GPSFixQuality,TW,EGPS2,B3,W2,Pitch,C1,GPSHorizontalAccuracy,H1,RollGyr,needsInitialization,D3,HeadingGPS,EGyr3,gLoad,Z2,W3a,B2,GPSNACp,GPSAltitudeMSL,TWa,Roll,W1,A2,W1a,staticMode,PitchGyr,W2a,EGPS0,B1,M2,W3,T,E3,A3,M1,Heading,D1,BaroVerticalSpeed,RollGPS,HeadingGyr,BaroPressureAltitude,PitchGPS,C3,SmoothW1,M3,D2,slipSkid,turnRate,Z1,headingValid,EGPS3,Ta,H3,headingMag,EGyr2,EGyr0,GroundSpeed,SmoothW2,EGPS1,E0,EGyr1,H2,E1,Z3,GPSVerticalAccuracy
0.000072,0.007406,0.000000,0.045944,1.000000,0.543242,1.000000,-6795364466.271345,0.000286,0.358592,0.267000,0.198711,0.009053,6.100000,0.020126,0.211646,0.000000,0.342265,0.000001,0.706526,0.997795,-0.002972,0.008718,0.638345,10.000000,360.892395,-6795364466.271345,0.210768,0.000000,0.049277,0.000000,1.000000,0.200288,0.267000,0.707105,-0.803654,0.000000,0.008718,-6795364466.211345,0.706538,-1.119867,0.000000,0.092200,-0.784478,0.882889,0.167801,0.094082,447.087677,0.121392,-1.121714,0.000000,0.000000,0.644398,-0.003125,-0.000000,-0.001825,0.000000,0.707107,-6795364466.261345,-0.020020,3.141593,0.000068,0.707683,0.267000,0.543242,0.001785,0.707671,0.002542,-0.005524,0.002527,-0.998435,12.350000
0.000076,0.005615,0.000000,0.045944,1.000000,0.539898,1.000000,-6795364466.171345,0.000330,0.385296,0.376000,0.197626,0.009053,6.100000,-0.003925,0.210578,0.000000,0.342265,359.999998,0.706526,0.997923,-0.003670,0.008718,0.644704,10.000000,360.892395,-6795364466.271345,0.210320,0.000000,0.050356,0.000000,1.000000,0.198715,0.267000,0.707104,-0.770592,0.000000,0.008547,-6795364466.161345,0.706538,-1.120518,0.000000,0.092121,-0.784478,0.865577,0.197716,0.094001,447.087677,0.144248,-1.121714,0.000000,0.000000,0.644398,-0.003210,-0.000000,-0.002686,0.000000,0.707107,-6795364466.211345,-0.036014,3.141593,0.000071,0.707682,0.376000,0.539898,0.002110,0.707671,0.002526,-0.000211,0.002517,-0.998880,12.350000
0.000083,0.005656,0.000000,0.045944,1.000000,0.539898,1.000000,-6795364466.171345,0.000208,0.378938,0.376000,0.196248,0.009053,6.100000,0.001361,0.210394,0.000000,0.342265,360.000000,0.706527,0.997962,-0.003356,0.008547,0.661234,10.000000,360.892395,-6795364466.171345,0.210068,0.000000,0.049481,0.000000,1.000000,0.196981,0.376000,0.707103,-0.788395,0.000000,0.008547,-6795364466.111345,0.706539,-1.119704,0.000000,0.092040,-0.784478,0.865577,0.194111,0.093918,447.087677,0.160331,-1.121714,0.000000,0.000000,0.644398,-0.003212,-0.000000,-0.002914,0.000000,0.707107,-6795364466.161345,-0.035993,3.141593,0.000081,0.707682,0.376000,0.539898,0.002187,0.707670,0.002514,0.012763,0.002507,-0.998485,12.350000
0.000078,0.006165,0.000000,0.045944,1.000000,0.532340,1.000000,-6795364466.071345,0.000237,0.358592,0.162000,0.196642,0.009053,6.100000,-0.001402,0.210002,0.000000,0.342265,360.000000,0.706531,0.998055,-0.003372,0.008547,0.602741,10.000000,360.564331,-6795364466.171345,0.209674,0.000000,0.049684,0.000000,1.000000,0.197486,0.376000,0.707104,-0.782037,0.000000,0.022814,-6795364466.061345,0.706543,-1.120334,0.000000,0.091350,-0.784478,2.310385,0.193645,0.093214,447.211914,0.155272,-1.121714,0.000000,0.000000,0.644398,-0.003229,-0.000000,-0.002669,0.000000,0.707107,-6795364466.111345,-0.023397,3.141593,0.000075,0.707677,0.162000,0.532340,0.002153,0.707666,0.002515,-0.024839,0.002507,-0.998767,12.350000
0.000070,0.006104,0.000000,0.045944,1.000000,0.532340,1.000000,-6795364466.071345,0.000248,0.368765,0.162000,0.197241,0.009053,6.100000,-0.008518,0.209253,0.000000,0.342265,360.000000,0.706535,0.998009,-0.003338,0.022814,0.610370,10.000000,360.564331,-6795364466.071345,0.208912,0.000000,0.049562,0.000000,1.000000,0.198162,0.162000,0.707104,-0.773136,0.000000,0.022814,-6795364466.011345,0.706546,-1.118890,0.000000,0.090825,-0.784478,2.310385,0.192238,0.092678,447.211914,0.152121,-1.121714,0.000000,0.000000,0.644398,-0.003239,-0.000000,-0.002626,0.000000,0.707107,-6795364466.061345,-0.026464,3.141593,0.000066,0.707674,0.162000,0.532340,0.002125,0.707663,0.002514,-0.030492,0.002506,-0.997948,12.350000
0.000062,0.006226,0.000000,0.045944,1.000000,0.532853,1.000000,-6795364465.971345,0.000199,0.381481,0.558000,0.198065,0.009053,6.100000,0.003516,0.209094,0.000000,0.342265,360.000000,0.706535,0.998024,-0.003045,0.022814,0.602741,10.000000,360.564331,-6795364466.071345,0.208511,0.000000,0.049135,0.000000,1.000000,0.199093,0.162000,0.707104,-0.793481,0.000000,0.013330,-6795364465.961345,0.706546,-1.119541,0.000000,0.090808,-0.784478,1.349882,0.180018,0.092662,447.134125,0.147713,-1.121714,0.000000,0.000000,0.644398,-0.003208,-0.000000,-0.002540,0.000000,0.707107,-6795364466.011345,-0.036611,3.141593,0.000060,0.707674,0.558000,0.532853,0.002022,0.707662,0.002519,-0.037160,0.002509,-0.998098,12.350000
0.000059,0.006104,0.000000,0.045944,1.000000,0.532853,1.000000,-6795364465.971345,0.000196,0.389111,0.558000,0.198277,0.009053,6.100000,0.005307,0.208785,0.000000,0.342265,360.000000,0.706532,0.998065,-0.003140,0.013330,0.623086,10.000000,360.564331,-6795364465.971345,0.208211,0.000000,0.049440,0.000000,1.000000,0.199293,0.558000,0.707104,-0.790938,0.000000,0.013330,-6795364465.911345,0.706544,-1.119826,0.000000,0.091172,-0.784478,1.349882,0.180138,0.093033,447.134125,0.148451,-1.121714,0.000000,0.000000,0.644398,-0.003205,-0.000000,-0.002592,0.000000,0.707107,-6795364465.961345,-0.044394,3.141593,0.000057,0.707676,0.558000,0.532853,0.002028,0.707665,0.002518,-0.024712,0.002508,-0.998328,12.350000
0.000056,0.005432,0.000000,0.045944,1.000000,0.542076,1.000000,-6795364465.871345,0.000076,0.366222,0.994000,0.199120,0.009053,6.100000,0.018432,0.209138,0.000000,0.342265,0.000000,0.706534,0.997976,-0.003089,0.013330,0.610370,10.000000,360.564331,-6795364465.971345,0.208520,0.000000,0.049257,0.000000,1.000000,0.199797,0.558000,0.707104,-0.808741,0.000000,0.017462,-6795364465.861345,0.706546,-1.118442,0.000000,0.090882,-0.784478,1.768303,0.178254,0.092737,447.171936,0.165932,-1.121714,0.000000,0.000000,0.644398,-0.003192,-0.000000,-0.003019,0.000000,0.707107,-6795364465.911345,-0.031185,3.141593,0.000056,0.707674,0.994000,0.542076,0.002124,0.707663,0.002523,-0.030527,0.002515,-0.997527,12.350000
0.000060,0.006958,0.000000,0.045944,1.000000,0.542076,1.000000,-6795364465.871345,0.000352,0.394197,0.994000,0.199090,0.009053,6.100000,0.016874,0.209371,0.000000,0.342265,0.000002,0.706531,0.998028,-0.003532,0.017462,0.620543,10.000000,360.564331,-6795364465.871345,0.209091,0.000000,0.050050,0.000000,1.000000,0.200330,0.994000,0.707104,-0.801111,0.000000,0.017462,-6795364465.811345,0.706543,-1.119867,0.000000,0.091344,-0.784478,1.768303,0.195399,0.093209,447.171936,0.138311,-1.121714,0.000000,0.000000,0.644398,-0.003246,-0.000000,-0.002203,0.000000,0.707107,-6795364465.861345,-0.046454,3.141593,0.000054,0.707677,0.994000,0.542076,0.002059,0.707666,0.002528,-0.024355,0.002519,-0.998201,12.350000
0.000068,0.005249,0.000000,0.045944,1.000000,0.547254,1.000000,-6795364465.771345,0.000137,0.358592,0.801000,0.197771,0.009053,6.100000,0.011278,0.209659,0.000000,0.342265,0.000001,0.706535,0.998025,-0.003146,0.017462,0.671407,10.000000,360.564331,-6795364465.871345,0.209166,0.000000,0.049196,0.000000,1.000000,0.198482,0.994000,0.707104,-0.793481,0.000000,0.020508,-6795364465.761345,0.706547,-1.119358,0.000000,0.090722,-0.784478,2.076832,0.185032,0.092574,447.201111,0.162911,-1.121714,0.000000,0.000000,0.644398,-0.003220,-0.000000,-0.003021,0.000000,0.707107,-6795364465.811345,-0.024632,3.141593,0.000067,0.707673,0.801000,0.547254,0.002147,0.707662,0.002519,0.012052,0.002511,-0.998057,12.350000
0.000071,0.005127,0.000000,0.045944,1.000000,0.547254,1.000000,-6795364465.771345,-0.000055,0.384025,0.801000,0.197008,0.009053,6.100000,0.005891,0.209467,0.000000,0.342265,0.000001,0.706536,0.997936,-0.002953,0.020508,0.651062,10.000000,360.564331,-6795364465.771345,0.208762,0.000000,0.049033,0.000000,1.000000,0.197291,0.801000,0.707103,-0.788395,0.000000,0.020508,-6795364465.711345,0.706547,-1.118402,0.000000,0.090691,-0.784478,2.076832,0.174245,0.092542,447.201111,0.183104,-1.121714,0.000000,0.000000,0.644398,-0.003186,-0.000000,-0.003338,0.000000,0.707107,-6795364465.761345,-0.036427,3.141593,0.000073,0.707673,0.801000,0.547254,0.002205,0.707662,0.002510,0.009472,0.002504,-0.997413,12.350000
0.000079,0.007141,0.000000,0.045944,1.000000,0.548569,1.000000,-6795364465.671345,0.000433,0.400555,0.613000,0.195416,0.009053,6.100000,-0.005609,0.208491,0.000000,0.342265,0.000006,0.706531,0.997856,-0.003987,0.020508,0.652333,10.000000,360.564331,-6795364465.771345,0.208572,0.000000,0.050783,0.000000,1.000000,0.196496,0.801000,0.707103,-0.774407,0.000000,0.020106,-6795364465.661345,0.706543,-1.118320,0.000000,0.091395,-0.784478,2.036109,0.212626,0.093260,447.201111,0.142498,-1.121714,0.000000,0.000000,0.644398,-0.003312,-0.000000,-0.002177,0.000000,0.707107,-6795364465.711345,-0.051412,3.141593,0.000072,0.707678,0.613000,0.548569,0.002191,0.707666,0.002499,0.010061,0.002493,-0.997224,12.350000
0.000078,0.005331,0.000000,0.045944,1.000000,0.548569,1.000000,-6795364465.671345,0.000111,0.368765,0.613000,0.195717,0.009053,6.100000,0.013363,0.209247,0.000000,0.342265,0.000004,0.706532,0.997768,-0.002880,0.020106,0.610370,10.000000,360.564331,-6795364465.671345,0.208654,0.000000,0.048504,0.000000,1.000000,0.196410,0.613000,0.707104,-0.806197,0.000000,0.020106,-6795364465.611345,0.706543,-1.118239,0.000000,0.091288,-0.784478,2.036109,0.179630,0.093151,447.201111,0.161702,-1.121714,0.000000,0.000000,0.644398,-0.003222,-0.000000,-0.002957,0.000000,0.707107,-6795364465.661345,-0.035055,3.141593,0.000077,0.707677,0.613000,0.548569,0.002106,0.707665,0.002503,-0.020022,0.002495,-0.997049,12.350000
0.000076,0.005799,0.000000,0.045944,1.000000,0.549218,1.000000,-6795364465.571345,0.000043,0.381481,0.581000,0.195848,0.009053,6.100000,0.010086,0.209165,0.000000,0.342265,0.000001,0.706531,0.997584,-0.002933,0.020106,0.629444,10.000000,361.220490,-6795364465.671345,0.208420,0.000000,0.049074,0.000000,1.000000,0.196477,0.613000,0.707104,-0.793481,0.000000,0.029753,-6795364465.561345,0.706543,-1.117038,0.000000,0.091348,-0.784478,3.013079,0.171970,0.093212,447.287537,0.164991,-1.121714,0.000000,0.000000,0.644398,-0.003196,-0.000000,-0.002893,0.000000,0.707107,-6795364465.611345,-0.038423,3.141593,0.000076,0.707677,0.581000,0.549218,0.002079,0.707666,0.002503,-0.015342,0.002495,-0.996266,12.350000
0.000077,0.005371,0.000000,0.045944,1.000000,0.549218,1.000000,-6795364465.571345,0.000124,0.371309,0.581000,0.196019,0.009053,6.100000,0.014502,0.209151,0.000000,0.342265,359.999999,0.706533,0.997704,-0.003604,0.029753,0.633259,10.000000,361.220490,-6795364465.571345,0.208896,0.000000,0.050254,0.000000,1.000000,0.196420,0.581000,0.707103,-0.801111,0.000000,0.029753,-6795364465.511345,0.706544,-1.120192,0.000000,0.091103,-0.784478,3.013079,0.196416,0.092962,447.287537,0.176356,-1.121714,0.000000,0.000000,0.644398,-0.003266,-0.000000,-0.003157,0.000000,0.707107,-6795364465.561345,-0.032253,3.141593,0.000077,0.707676,0.581000,0.549218,0.002300,0.707664,0.002503,-0.011562,0.002499,-0.998023,12.350000
0.000088,0.007141,0.000000,0.045944,1.000000,0.546113,1.000000,-6795364465.471345,0.000300,0.396741,0.394000,0.194417,0.009053,6.100000,0.010349,0.209421,0.000000,0.342265,359.999998,0.706530,0.997680,-0.003183,0.029753,0.659963,10.000000,360.892395,-6795364465.571345,0.208970,0.000000,0.049196,0.000000,1.000000,0.195561,0.581000,0.707104,-0.793481,0.000000,0.038082,-6795364465.461345,0.706541,-1.118748,0.000000,0.091601,-0.784478,3.856495,0.186880,0.093470,447.364258,0.138324,-1.121714,0.000000,0.000000,0.644398,-0.003241,-0.000000,-0.002125,0.000000,0.707107,-6795364465.511345,-0.047380,3.141593,0.000083,0.707679,0.394000,0.546113,0.002007,0.707667,0.002499,0.008978,0.002489,-0.997632,12.350000
0.000088,0.005575,0.000000,0.045944,1.000000,0.546113,1.000000,-6795364465.471345,0.000114,0.391654,0.394000,0.193601,0.009053,6.100000,0.000226,0.208989,0.000000,0.342265,0.000000,0.706526,0.997632,-0.002886,0.038082,0.638345,10.000000,360.892395,-6795364465.471345,0.208251,0.000000,0.048911,0.000000,1.000000,0.194414,0.394000,0.707104,-0.780765,0.000000,0.038082,-6795364465.411345,0.706538,-1.118483,0.000000,0.092165,-0.784478,3.856495,0.172114,0.094046,447.364258,0.153712,-1.121714,0.000000,0.000000,0.644398,-0.003193,-0.000000,-0.002790,0.000000,0.707107,-6795364465.461345,-0.048909,3.141593,0.000088,0.707682,0.394000,0.546113,0.002011,0.707671,0.002489,-0.000125,0.002480,-0.997335,12.350000
0.000089,0.006104,0.000000,0.045944,1.000000,0.552271,1.000000,-6795364465.371345,0.000137,0.400555,0.854000,0.193352,0.009053,6.100000,0.011377,0.208829,0.000000,0.342265,0.000000,0.706521,0.997844,-0.003092,0.038082,0.625629,10.000000,360.892395,-6795364465.471345,0.208167,0.000000,0.049501,0.000000,1.000000,0.194165,0.394000,0.707104,-0.801111,0.000000,0.041603,-6795364465.361345,0.706532,-1.121311,0.000000,0.093071,-0.784478,4.213058,0.175770,0.094971,447.401001,0.153491,-1.121714,0.000000,0.000000,0.644398,-0.003192,-0.000000,-0.002675,0.000000,0.707107,-6795364465.411345,-0.056072,3.141593,0.000088,0.707688,0.854000,0.552271,0.002032,0.707677,0.002487,-0.011495,0.002478,-0.999026,12.350000
0.000100,0.006958,0.000000,0.045944,1.000000,0.552271,1.000000,-6795364465.371345,0.000377,0.358592,0.854000,0.191568,0.009053,6.100000,0.004287,0.208386,0.000000,0.342265,0.000001,0.706524,0.997839,-0.003451,0.041603,0.663778,10.000000,360.892395,-6795364465.371345,0.208046,0.000000,0.049888,0.000000,1.000000,0.192818,0.854000,0.707104,-0.785852,0.000000,0.041603,-6795364465.311345,0.706535,-1.119093,0.000000,0.092565,-0.784478,4.213058,0.191411,0.094454,447.401001,0.130270,-1.121714,0.000000,0.000000,0.644398,-0.003234,-0.000000,-0.002096,0.000000,0.707107,-6795364465.361345,-0.027693,3.141593,0.000094,0.707685,0.854000,0.552271,0.001985,0.707673,0.002476,0.010573,0.002466,-0.998165,12.350000
0.000114,0.007263,0.000000,0.045944,1.000000,0.550986,1.000000,-6795364465.271345,0.000599,0.396741,0.488000,0.189791,0.009053,6.100000,0.012620,0.208685,0.000000,0.342265,0.000002,0.706521,0.997860,-0.003692,0.041603,0.640889,10.000000,360.892395,-6795364465.371345,0.208625,0.000000,0.050111,0.000000,1.000000,0.191445,0.854000,0.707104,-0.801111,0.000000,0.044176,-6795364465.261345,0.706533,-1.119358,0.000000,0.092996,-0.784478,4.473653,0.205778,0.094894,447.430176,0.108746,-1.121714,0.000000,0.000000,0.644398,-0.003291,-0.000000,-0.001734,0.000000,0.707107,-6795364465.311345,-0.046602,3.141593,0.000104,0.707688,0.488000,0.550986,0.001941,0.707676,0.002469,0.002278,0.002459,-0.998079,12.350000
0.000108,0.005005,0.000000,0.045944,1.000000,0.550986,1.000000,-6795364465.271345,0.000204,0.381481,0.488000,0.190682,0.009053,6.100000,0.004515,0.208858,0.000000,0.342265,0.000004,0.706519,0.997976,-0.003139,0.044176,0.595111,10.000000,360.892395,-6795364465.271345,0.208436,0.000000,0.049155,0.000000,1.000000,0.191417,0.488000,0.707104,-0.785852,0.000000,0.044176,-6795364465.211345,0.706531,-1.120518,0.000000,0.093241,-0.784478,4.473653,0.187776,0.095144,447.430176,0.154645,-1.121714,0.000000,0.000000,0.644398,-0.003252,-0.000000,-0.003039,0.000000,0.707107,-6795364465.261345,-0.042828,3.141593,0.000106,0.707689,0.488000,0.550986,0.002113,0.707678,0.002470,-0.032665,0.002463,-0.998740,12.350000
0.000104,0.006226,0.000000,0.045944,1.000000,0.543346,1.000000,-6795364465.171345,0.000310,0.392926,0.169000,0.190984,0.009053,6.100000,-0.003315,0.208278,0.000000,0.342265,0.000001,0.706516,0.998113,-0.003675,0.044176,0.625629,10.000000,361.220490,-6795364465.271345,0.208189,0.000000,0.050295,0.000000,1.000000,0.191747,0.488000,0.707103,-0.778222,0.000000,0.052222,-6795364465.161345,0.706528,-1.120823,0.000000,0.093770,-0.784478,5.288433,0.203839,0.095684,447.506897,0.153597,-1.121714,0.000000,0.000000,0.644398,-0.003318,-0.000000,-0.002671,0.000000,0.707107,-6795364465.211345,-0.048782,3.141593,0.000100,0.707693,0.169000,0.543346,0.002206,0.707681,0.002469,-0.021476,0.002463,-0.999164,12.350000
0.000097,0.005982,0.000000,0.045944,1.000000,0.543346,1.000000,-6795364465.171345,0.000237,0.378938,0.169000,0.191506,0.009053,6.100000,-0.005587,0.207916,0.000000,0.342265,0.000000,0.706515,0.998046,-0.003281,0.052222,0.615457,10.000000,361.220490,-6795364465.171345,0.207617,0.000000,0.049318,0.000000,1.000000,0.192258,0.169000,0.707104,-0.778222,0.000000,0.052222,-6795364465.111345,0.706527,-1.118727,0.000000,0.093912,-0.784478,5.288433,0.192998,0.095829,447.506897,0.154663,-1.121714,0.000000,0.000000,0.644398,-0.003298,-0.000000,-0.002702,0.000000,0.707107,-6795364465.161345,-0.041077,3.141593,0.000095,0.707694,0.169000,0.543346,0.002145,0.707682,0.002469,-0.025634,0.002463,-0.997959,12.350000
0.000090,0.006714,0.000000,0.045944,1.000000,0.538999,1.000000,-6795364465.071345,0.000142,0.412000,0.326000,0.191984,0.009053,6.100000,0.004224,0.207839,0.000000,0.342265,359.999998,0.706508,0.998023,-0.002543,0.052222,0.606555,10.000000,361.220490,-6795364465.171345,0.206883,0.000000,0.048341,0.000000,1.000000,0.193103,0.169000,0.707104,-0.793481,0.000000,0.036512,-6795364465.061345,0.706520,-1.119175,0.000000,0.095088,-0.784478,3.697523,0.160094,0.097029,447.380463,0.137098,-1.121714,0.000000,0.000000,0.644398,-0.003191,-0.000000,-0.002257,0.000000,0.707107,-6795364465.111345,-0.062230,3.141593,0.000089,0.707701,0.326000,0.538999,0.001834,0.707689,0.002474,-0.032160,0.002461,-0.997855,12.350000
0.000080,0.005982,0.000000,0.045944,1.000000,0.538999,1.000000,-6795364465.071345,0.000152,0.391654,0.326000,0.193214,0.009053,6.100000,0.009059,0.207345,0.000000,0.342265,359.999999,0.706503,0.998103,-0.003028,0.036512,0.592568,10.000000,361.220490,-6795364465.071345,0.206591,0.000000,0.049521,0.000000,1.000000,0.194198,0.326000,0.707104,-0.796024,0.000000,0.036512,-6795364465.011345,0.706515,-1.120273,0.000000,0.095877,-0.784478,3.697523,0.169662,0.097834,447.380463,0.144975,-1.121714,0.000000,0.000000,0.644398,-0.003196,-0.000000,-0.002585,0.000000,0.707107,-6795364465.061345,-0.054761,3.141593,0.000079,0.707706,0.326000,0.538999,0.001942,0.707694,0.002478,-0.044484,0.002467,-0.998535,12.350000
0.000078,0.004944,0.000000,0.045944,1.000000,0.538339,1.000000,-6795364464.971345,-0.000062,0.396741,0.506000,0.193714,0.009053,6.100000,0.019392,0.207570,0.000000,0.342265,0.000000,0.706498,0.998167,-0.002897,0.036512,0.637074,10.000000,360.892395,-6795364465.071345,0.206763,0.000000,0.049074,0.000000,1.000000,0.194050,0.326000,0.707104,-0.808741,0.000000,0.035796,-6795364464.961345,0.706510,-1.120212,0.000000,0.096651,-0.784478,3.625022,0.167230,0.098624,447.380463,0.177249,-1.121714,0.000000,0.000000,0.644398,-0.003161,-0.000000,-0.003331,0.000000,0.707107,-6795364465.011345,-0.054875,3.141593,0.000081,0.707711,0.506000,0.538339,0.002126,0.707699,0.002478,-0.016908,0.002471,-0.998684,12.350000
0.000080,0.006429,0.000000,0.045944,1.000000,0.538339,1.000000,-6795364464.971345,0.000245,0.373852,0.506000,0.193681,0.009053,6.100000,0.006597,0.207099,0.000000,0.342265,0.000002,0.706498,0.998241,-0.003691,0.035796,0.630716,10.000000,360.892395,-6795364464.971345,0.206924,0.000000,0.050417,0.000000,1.000000,0.194394,0.506000,0.707103,-0.785852,0.000000,0.035796,-6795364464.911345,0.706510,-1.120314,0.000000,0.096630,-0.784478,3.625022,0.198384,0.098602,447.380463,0.158736,-1.121714,0.000000,0.000000,0.644398,-0.003248,-0.000000,-0.002629,0.000000,0.707107,-6795364464.961345,-0.038954,3.141593,0.000076,0.707711,0.506000,0.538339,0.002204,0.707698,0.002478,-0.013737,0.002472,-0.998834,12.350000
0.000073,0.006348,0.000000,0.045944,1.000000,0.530892,1.000000,-6795364464.871345,0.000177,0.377667,0.166000,0.194703,0.009053,6.100000,0.010739,0.207468,0.000000,0.342265,360.000000,0.706498,0.998128,-0.002876,0.035796,0.591296,10.000000,361.220490,-6795364464.971345,0.206820,0.000000,0.048647,0.000000,1.000000,0.195687,0.506000,0.707104,-0.797296,0.000000,0.045136,-6795364464.861345,0.706511,-1.118381,0.000000,0.096568,-0.784478,4.570843,0.175142,0.098539,447.466919,0.146483,-1.121714,0.000000,0.000000,0.644398,-0.003177,-0.000000,-0.002459,0.000000,0.707107,-6795364464.911345,-0.038039,3.141593,0.000071,0.707710,0.166000,0.530892,0.001985,0.707698,0.002488,-0.040247,0.002478,-0.997630,12.350000
0.000072,0.006185,0.000000,0.045944,1.000000,0.530892,1.000000,-6795364464.871345,0.000173,0.368765,0.166000,0.194292,0.009053,6.100000,0.004033,0.207027,0.000000,0.342265,360.000000,0.706501,0.998117,-0.002999,0.045136,0.643432,10.000000,361.220490,-6795364464.871345,0.206347,0.000000,0.049277,0.000000,1.000000,0.195297,0.166000,0.707104,-0.785852,0.000000,0.045136,-6795364464.811345,0.706513,-1.119378,0.000000,0.096107,-0.784478,4.570843,0.173080,0.098069,447.466919,0.145017,-1.121714,0.000000,0.000000,0.644398,-0.003165,-0.000000,-0.002515,0.000000,0.707107,-6795364464.861345,-0.029981,3.141593,0.000070,0.707707,0.166000,0.530892,0.001963,0.707695,0.002483,-0.011991,0.002472,-0.997904,12.350000
0.000072,0.005554,0.000000,0.045944,1.000000,0.524694,1.000000,-6795364464.771345,0.000168,0.370037,0.221000,0.194401,0.009053,6.100000,0.007351,0.206720,0.000000,0.342265,359.999999,0.706505,0.998026,-0.003389,0.045136,0.625629,10.000000,361.220490,-6795364464.871345,0.206349,0.000000,0.049806,0.000000,1.000000,0.195083,0.166000,0.707103,-0.793481,0.000000,0.047640,-6795364464.761345,0.706517,-1.118442,0.000000,0.095609,-0.784478,4.824422,0.188215,0.097560,447.496063,0.160926,-1.121714,0.000000,0.000000,0.644398,-0.003205,-0.000000,-0.002920,0.000000,0.707107,-6795364464.811345,-0.029006,3.141593,0.000070,0.707704,0.221000,0.524694,0.002154,0.707692,0.002479,-0.015929,0.002473,-0.997414,12.350000
